x,y,sensor10_0,sensor11_0,sensor12_0,sensor20_0,sensor21_0,sensor22_0,sensor30_0,sensor31_0,sensor32_0,sensor40_0,sensor41_0,sensor42_0
18.5,17,-84.59672188,-83.54638738,-70.23013349,-79.46054578,-73.83707629,-76.83646253,-77.28317932,-74.09088003,-71.49915301,-73.62220463,-71.18350549,-77.05162712
8.5,9,-67.1921707,-69.02513336,-71.61486712,-72.22869722,-74.82111356,-67.32803847,-83.92896702,-72.03257699,-71.50293132,-79.62943559,-70.81224124,-72.5611083
8.5,9.5,-68.5940367,-71.74193331,-71.01558352,-70.78513567,-73.93410954,-66.92111809,-83.35958281,-70.92159971,-72.18468792,-78.35826557,-70.28984171,-71.85493103
0.5,5,-71.16283146,-69.28199631,-66.24781239,-70.45706067,-79.47249727,-76.43719698,-88.70505932,-80.70366699,-76.34711532,-83.13605397,-76.07790934,-74.71977131
0.5,5.5,-71.05528192,-69.2720742,-63.25881975,-70.46679593,-77.15273006,-75.90587719,-88.32853353,-80.53693887,-76.45612926,-83.43239746,-76.41625219,-74.72460091
19.5,18,-87.34487271,-86.5093278,-67.87083702,-80.6180547,-72.14962871,-77.22097532,-81.0906298,-75.90906046,-78.56865289,-75.95842524,-75.74007033,-77.8495362
11.5,14,-77.95115782,-77.13916116,-77.90754026,-68.79561621,-74.72865663,-73.19141516,-66.90467293,-65.9264831,-69.21153793,-80.99761032,-69.33457053,-75.2899113
11.5,14.5,-72.3160648,-81.17291134,-78.56522604,-70.60912055,-72.28173202,-68.89103667,-68.86596259,-63.78761908,-71.9920912,-79.12732307,-70.44827526,-81.68911277
2,15,-74.80437121,-72.95880502,-78.18823401,-80.10315639,-72.19048863,-63.90048417,-84.77093301,-75.85681791,-76.49175775,-83.25795478,-75.09945062,-78.70297326
2,15.5,-74.79393678,-72.95466508,-78.18823401,-80.3445856,-72.24288974,-63.8325139,-84.85436603,-75.85681791,-76.41635664,-83.25795478,-75.09945062,-78.9640022
4.5,11,-65.22475496,-72.38818527,-71.08807883,-69.5222692,-66.29534618,-71.60189,-87.76220343,-77.7997963,-83.81035504,-79.77019175,-72.88198135,-79.36175429
4.5,11.5,-66.31281556,-74.02903354,-73.66669747,-69.6022327,-65.3224471,-69.3460787,-86.40843795,-78.93439204,-82.55590351,-81.51721657,-75.54474126,-80.29297233
3,16.5,-77.55949181,-73.64412454,-76.75947269,-80.54773907,-73.88088127,-66.42870356,-81.99998206,-76.49054904,-76.1793625,-84.86164558,-71.31309842,-79.88239476
3,16,-76.40538515,-73.29062988,-77.64930946,-81.1855132,-74.27259315,-64.87785119,-83.25835251,-75.88222041,-75.84831103,-84.66459965,-72.01710123,-79.9362138
3.5,15,-75.29876626,-73.32912649,-78.41216464,-78.00544139,-72.63019391,-62.44087407,-82.03251605,-75.92621708,-75.51648352,-82.56141131,-72.08095688,-81.56007595
3.5,15.5,-75.29876626,-73.32912649,-78.41216464,-78.28313822,-72.63019391,-62.33121777,-82.48267539,-75.92621708,-75.51648352,-82.5605511,-72.08741937,-81.56007595
21,6,-85.66737709,-79.37938494,-78.62676248,-78.13601156,-80.41160168,-80.63683908,-81.56310651,-81.57543942,-79.88311807,-76.26359473,-70.51583781,-73.05340475
21,6.5,-85.99458486,-80.0802708,-78.97354425,-77.04782237,-80.48539791,-81.0911462,-81.80838672,-82.3902027,-80.03364964,-76.68947292,-69.92320389,-73.39294072
0.5,18,-73.26922235,-70.78844664,-73.22130817,-81.50311288,-71.35195861,-74.06423074,-74.64610844,-84.45318271,-82.58851063,-84.00165672,-71.5755761,-79.14847316
14,2,-76.50975289,-73.59165425,-73.32400448,-80.47576809,-76.15923353,-75.70301225,-82.24193721,-81.71479947,-77.21392561,-66.12044194,-65.3757232,-65.01178458
14,2.5,-76.50975289,-73.48468311,-73.32400448,-80.47576809,-76.15923353,-75.70301225,-82.24193721,-81.71479947,-77.21364534,-66.12303152,-65.36735632,-65.01178458
17,13,-77.38948018,-75.5945863,-78.45857488,-75.45142104,-81.88340274,-79.51473525,-68.30051702,-72.24881804,-67.88086722,-73.45229867,-71.7707136,-77.16414548
17,13.5,-77.35946575,-75.5945863,-78.45857488,-75.45142104,-81.88340274,-79.51473525,-68.30051702,-72.24881804,-67.86547988,-73.45229867,-71.69969726,-77.16414548
15.5,2,-80.18347278,-73.02661597,-74.10220406,-83.25074783,-77.26092037,-78.55153717,-81.90201149,-81.43183658,-74.44845701,-73.02905724,-63.26213326,-67.67469013
15.5,2.5,-79.75906973,-73.03101627,-74.8518115,-83.9086211,-78.30195651,-78.56690292,-82.17140805,-81.12912251,-74.19585192,-72.70633783,-64.07324706,-68.010436
6,3,-73.93805791,-60.87342244,-72.4840099,-75.50945234,-79.26168971,-78.2194716,-83.58434682,-78.32312285,-81.34466682,-75.93217288,-65.43014862,-71.1060498
6,3.5,-68.17828113,-62.99637049,-73.19055658,-77.8151371,-77.08913299,-77.66499888,-83.91940497,-78.4641868,-76.15709222,-75.28189925,-70.60679855,-72.97288716
18.5,7,-84.36959781,-81.77852468,-80.95228615,-77.08009354,-79.04999471,-80.05787092,-79.09395233,-80.31408805,-74.54445721,-73.31557823,-51.61740331,-72.57995838
18.5,7.5,-81.49024876,-81.44823177,-79.28479545,-79.40670967,-77.73560066,-79.36375699,-77.69933736,-79.16682597,-73.38981478,-73.80807038,-53.41408605,-75.74901488
11.5,4,-72.46630849,-73.02494203,-72.19285114,-74.58675808,-75.86645945,-76.62017383,-82.88552551,-78.95839511,-72.52525999,-62.27032519,-64.79113271,-70.91284521
11.5,4.5,-72.46630849,-73.03116356,-72.19285114,-74.58675808,-75.86645945,-76.62017383,-82.88552551,-78.95839511,-72.52525999,-62.79302858,-64.80756919,-71.07528844
10,9.5,-67.93605839,-73.3315067,-72.27287409,-75.19453366,-73.74785844,-68.50667613,-71.74351049,-73.40330203,-68.91322169,-76.87892405,-66.88734098,-69.50628437
10,9,-67.48940701,-72.0216068,-72.58636996,-76.06384475,-74.00355094,-69.09123783,-71.74351049,-73.75784683,-68.47927072,-77.21292412,-67.004291,-69.72798176
2,5,-68.88325776,-66.09463048,-61.03306482,-74.02367386,-72.31972973,-77.54331195,-84.71559475,-80.81411884,-78.57773574,-76.86502448,-72.97537255,-75.02628161
2,5.5,-68.4527069,-66.67770013,-63.54676848,-66.21344839,-76.24508858,-76.14472713,-84.15556661,-78.59833283,-74.57920792,-79.82990693,-79.4593053,-76.60893684
3.5,5,-66.10209857,-66.44148705,-64.64945445,-71.22857838,-73.96842402,-77.90940678,-85.47847522,-80.72240803,-78.58248323,-73.59104516,-71.95584478,-76.02525312
3.5,5.5,-66.3661723,-65.41731361,-65.15849882,-69.71852139,-72.81581614,-76.67589638,-81.71683001,-77.60183502,-75.16068573,-77.77378557,-76.85806521,-77.52749609
14.5,14,-75.89133871,-75.99937962,-80.84248848,-73.41907537,-77.62558203,-79.06970821,-63.82887947,-70.65997543,-63.19759446,-73.4709293,-68.95726955,-78.62804668
14.5,14.5,-78.13298314,-80.97969261,-76.94160932,-72.91364631,-77.59770546,-73.67520662,-67.84043574,-64.78379477,-66.05901449,-75.89301579,-67.71393557,-80.99947302
5,15,-76.56071691,-75.34370697,-76.2223825,-70.58106058,-68.81344432,-64.51145038,-75.60128401,-77.95752257,-75.66262348,-80.31447997,-70.69805583,-82.26125364
5,15.5,-76.94946826,-75.34370697,-77.22347745,-70.88153801,-68.81494662,-63.84814613,-75.98002796,-78.36858847,-75.87104715,-79.83444706,-70.06308439,-83.27467356
7.5,11.5,-69.2496869,-74.36050984,-73.25494418,-56.33325205,-69.44644201,-66.91385003,-78.36946072,-69.08315038,-74.025111,-76.43337098,-72.81760566,-80.28805464
7.5,11,-69.25170187,-74.12823413,-72.25576218,-55.33325205,-69.44644201,-66.53866602,-79.36946072,-70.08315038,-74.09949114,-75.15823232,-71.82345987,-80.4798944
6,16,-76.99817402,-77.63996976,-77.22262774,-71.47762864,-68.4680014,-64.09470684,-76.01330628,-77.81575352,-76.34002453,-79.56605797,-70.93436987,-82.6970122
6,16.5,-71.41945402,-79.46966995,-78.27685699,-73.10979903,-71.61062319,-59.51673653,-75.73330229,-75.84994797,-74.60090643,-77.52654735,-73.87516174,-76.88531949
2,18,-81.98355244,-74.34019026,-74.54838772,-80.91715286,-73.44764188,-72.47461889,-78.9882619,-77.27355733,-76.7643573,-86.24246356,-69.71058524,-77.89291121
2.5,17,-79.57727575,-73.97654711,-75.82257525,-79.26286819,-72.98471999,-68.89671979,-79.78823888,-76.90102695,-76.51041398,-84.96423125,-70.35974174,-79.55713036
2.5,17.5,-81.66512301,-74.97856554,-74.51998905,-78.56796966,-72.6103866,-71.53021602,-78.1933698,-77.84421263,-77.01477438,-85.51029713,-69.04733406,-78.82454113
17,3,-82.30059853,-80.64077972,-75.97006,-81.64649641,-82.5318239,-79.93712146,-76.08385242,-79.71190453,-75.95564144,-72.18751521,-69.89348915,-70.26470106
17,3.5,-80.07201687,-75.04374069,-74.86014489,-83.01879359,-78.63533333,-77.00817698,-81.60596393,-80.57743779,-76.44004083,-72.37955968,-64.06896004,-66.04642809
3.5,18,-84.2537016,-75.62322311,-75.48337216,-78.45738397,-74.04354534,-70.13172285,-78.99537416,-74.84429804,-74.07307955,-84.4908721,-67.88780039,-79.68979827
21,9,-77.20337481,-81.07993496,-74.39834025,-83.6740002,-77.35065983,-78.69726027,-77.02973373,-78.12231373,-75.7640689,-77.91493679,-72.63581619,-82.09261104
21,9.5,-77.44331612,-81.29321753,-73.75988218,-83.89946077,-78.66232089,-78.843003,-77.23694441,-77.68352833,-76.05817744,-78.20628301,-71.67316969,-81.27465482
13,10,-70.09400634,-73.26590392,-74.54764143,-74.8592,-74.32866408,-78.97540563,-71.25957572,-74.85072205,-70.05509666,-70.24004184,-62.28380588,-78.27510052
13,10.5,-71.02603736,-73.58050879,-75.54764143,-75.61863506,-75.00025576,-80.1969667,-71.25957572,-74.91883033,-70.40928925,-71.12043085,-61.92846766,-78.96711818
16,15.5,-81.48250181,-81.29169413,-77.09594746,-71.40390106,-78.3931694,-77.73372144,-74.8503646,-67.25438807,-67.97397306,-78.82906358,-73.69310763,-81.58365161
16,15,-85.55060935,-77.59347419,-79.70283149,-70.78074026,-81.7791834,-73.14234408,-69.88728793,-65.47858741,-60.22192933,-70.65810554,-67.39311319,-80.44299806
14.5,4,-74.45009923,-75.58420187,-76.10400341,-78.93061889,-78.23929845,-78.28465268,-79.38977337,-77.97041132,-73.04005221,-66.33662595,-69.32091678,-69.68560703
14.5,4.5,-74.52004426,-75.59894174,-76.19564397,-79.21704836,-78.42360285,-78.22245079,-79.11444423,-77.97041132,-73.04005221,-67.09727871,-69.43812438,-70.01907792
5,5,-64.83927545,-66.53417714,-72.80456937,-73.5626668,-74.75316069,-78.4988424,-83.57348853,-78.84050944,-77.39929463,-75.27894889,-70.95920993,-76.67858694
5,5.5,-63.50546291,-67.53581045,-70.92507019,-69.92354252,-75.16778062,-77.51899674,-85.4311106,-78.98842166,-76.83183981,-73.9975837,-72.05108084,-76.69036693
17,16,-83.18310398,-81.25987447,-74.98014835,-75.42047275,-76.94900316,-76.90208114,-74.5843454,-70.95625366,-69.33573034,-74.69003735,-72.18608283,-79.09113987
17,16.5,-81.07439473,-82.90723418,-73.45532614,-75.94071449,-75.17249863,-79.25300912,-76.91627076,-72.1907142,-73.51256831,-78.97857275,-75.29478844,-79.33524883
9,12,-72.20866406,-74.15156442,-73.65347928,-60.67898847,-72.3046499,-67.18683147,-75.26447726,-68.65531478,-73.18209028,-78.30119244,-69.13525492,-76.27220856
9,12.5,-69.87679908,-76.74819988,-74.97236431,-65.31634344,-71.04152428,-68.14103862,-72.55462796,-67.9813932,-71.26046168,-79.12981372,-72.96572912,-75.08322391
17.5,15,-80.75714024,-79.89690013,-76.4313152,-76.45134344,-77.79613317,-78.89562141,-72.38179483,-74.01732973,-74.32893512,-75.36648309,-74.67177487,-79.10477644
17.5,15.5,-80.75714024,-79.89690013,-76.4313152,-76.45134344,-77.79613317,-78.89562141,-72.38179483,-74.02073495,-74.32893512,-75.36648309,-74.67177487,-79.10477644
6,6,-62.75294966,-68.04516469,-69.07001202,-66.61886384,-77.92777322,-75.79589841,-85.93489695,-78.3322184,-76.33856772,-73.23281752,-71.50653733,-74.82818668
6,6.5,-61.41239043,-69.79847111,-67.34316134,-64.27614106,-77.62440956,-74.29178008,-85.92739546,-75.46148331,-76.38010453,-71.64376803,-72.02222222,-74.66106369
6.5,5,-63.75294966,-67.08217011,-70.90109992,-71.25702123,-80.01897025,-75.72978222,-83.22331386,-77.43694254,-76.29148888,-74.88983157,-69.17841647,-73.47607055
6.5,5.5,-63.05609961,-67.91947378,-71.18284408,-73.21031514,-78.02356176,-75.26040577,-80.41572957,-73.67774153,-77.21735644,-73.55112378,-68.40931903,-72.96227163
9.5,10,-69.40410332,-74.47012673,-71.32388499,-71.43686675,-73.33480908,-66.92111809,-77.51252406,-71.26017856,-71.108416,-76.71562676,-68.60324745,-70.1936584
9.5,10.5,-70.24706838,-76.44020387,-71.71759025,-65.27626881,-71.31528049,-66.79318634,-74.49671315,-71.43203487,-71.6800066,-74.79472763,-68.13809355,-72.52062862
4,18,-70.83817408,-80.0745969,-75.38424842,-81.57691239,-73.92607799,-57.85286435,-75.63353274,-82.03834078,-77.93180127,-79.91392058,-75.55958541,-80.69832393
10.5,11.5,-72.19963291,-77.59609214,-72.77473725,-70.93129025,-73.00653172,-67.57032387,-70.61811056,-70.25134259,-70.44774997,-76.59046681,-66.53705897,-68.77452688
10.5,11,-71.19020173,-78.77705567,-71.56618341,-71.28079242,-72.0062534,-66.49193769,-70.87403749,-71.11250341,-70.24488915,-74.52966812,-66.20928518,-67.15715853
2.5,7,-67.33864216,-65.14998496,-60.51514717,-64.41974521,-72.85704748,-75.79397407,-81.16178958,-77.29775881,-74.7127862,-78.94974187,-77.90096445,-76.87479452
2.5,7.5,-67.66307628,-64.9592846,-61.50561121,-64.41974521,-73.58432152,-76.30802223,-80.88038639,-77.97770568,-76.24490137,-79.63679543,-74.98419758,-76.40363439
1,12,-74.54404697,-79.37467256,-70.30997078,-75.6971819,-70.22062729,-65.90013021,-81.31509274,-80.14678719,-77.07837505,-83.22805792,-73.24413879,-81.87267851
1,12.5,-72.25961233,-72.21596154,-68.20737232,-75.72819281,-64.9525247,-67.57256257,-85.61546637,-73.41644859,-81.01531101,-76.55233932,-78.09105091,-83.11468592
5,18,-68.46663236,-81.25883111,-76.78756321,-79.81179034,-74.43335149,-56.49547354,-75.1298377,-79.22119434,-76.84426317,-78.13312919,-76.63645341,-76.8423597
5.5,17,-72.53459076,-78.47470949,-76.95351479,-75.60583942,-71.93871943,-59.97486142,-76.61644127,-78.63078279,-76.42865029,-79.08082952,-73.55738504,-79.67633784
5.5,17.5,-69.74273154,-80.79335449,-77.00708314,-78.6870073,-73.59549327,-57.39473945,-75.1298377,-79.20774462,-76.60164656,-78.36387873,-75.94506194,-77.71730587
20,3,-79.96972783,-80.57755106,-73.36101968,-80.31086152,-80.77695859,-78.75880861,-82.60395369,-80.78072794,-81.62972308,-72.79185676,-69.97695965,-74.39135413
20,3.5,-84.16804905,-78.77528164,-74.62890567,-82.97045738,-81.60118036,-80.28534455,-79.38738926,-78.20986095,-79.50312998,-72.91220369,-71.88325171,-71.0399738
6.5,18,-72.83318702,-86.57120786,-74.30963896,-75.62483837,-64.19175528,-58.39259383,-79.32415465,-80.88475423,-81.13443269,-76.53787256,-72.53696093,-77.83300814
13,0.5,-74.07790163,-77.22635071,-70.40014088,-80.55216515,-77.17785804,-77.49026249,-80.21525808,-78.17551582,-74.23792633,-62.83321662,-69.49195154,-62.57785088
13,0,-74.39992986,-78.3768685,-69.67586969,-81.95527644,-78.17593797,-78.5783874,-79.26271153,-76.67873206,-72.54624677,-63.3366824,-70.40048074,-61.90477723
16,5,-76.74776963,-77.78976233,-80.17742969,-80.13266297,-80.0635182,-78.85199632,-75.61136207,-76.02469086,-71.00082282,-71.59300237,-69.68534997,-72.10759238
16,5.5,-76.64004792,-78.39673728,-80.17742969,-80.13294836,-79.9368121,-78.85729474,-75.38841814,-75.84490189,-70.17987867,-70.83759245,-68.6840778,-72.76381632
9,2.5,-73.58169525,-66.02846244,-71.53556738,-78.3076793,-82.64416277,-74.50026779,-82.92191198,-77.3647,-76.66056047,-68.59792064,-68.34828205,-65.76095726
9,2,-73.58169525,-65.95086261,-71.53556738,-78.3076793,-82.64416277,-74.50026779,-82.92191198,-77.3647,-76.66056047,-68.59792064,-68.34828205,-65.76095726
17.5,5,-78.61085583,-77.89852283,-76.35877069,-81.3981431,-78.93045758,-77.22363072,-78.49061421,-78.02615416,-75.11941459,-70.84751551,-64.92444141,-67.96678919
17.5,5.5,-81.62630156,-79.50453576,-77.79163946,-80.01224222,-78.82580661,-77.45376693,-79.42704516,-79.36214455,-75.63268246,-72.14625604,-55.2985483,-68.36900522
8,6,-61.95129108,-68.87042509,-69.12203715,-71.24690806,-81.83467758,-72.67868092,-79.75411961,-70.92383432,-76.39476412,-72.16755646,-67.04932623,-70.37890956
8,6.5,-60.95129108,-69.52677761,-68.48517812,-69.60989604,-81.76006897,-71.87291169,-79.75411961,-69.58509024,-76.38376554,-71.47178575,-67.08583219,-69.94794801
19,15,-78.41633,-80.06936882,-77.89236151,-77.74532311,-77.79418174,-81.87244756,-72.68312592,-75.31651817,-77.28519252,-79.29420986,-77.33045007,-79.45251305
19,15.5,-78.54480276,-80.06936882,-77.46662657,-77.74532311,-77.71155236,-81.59000346,-72.68312592,-75.35423784,-77.28519252,-79.13417198,-77.32973711,-79.45251305
11,11,-70.86926033,-77.41348648,-73.16083503,-72.9771923,-73.18836989,-70.64675637,-71.14858182,-72.68918351,-70.32649083,-73.91063494,-65.18417489,-70.49471659
11,11.5,-70.84265213,-79.23147287,-72.5439955,-72.62437644,-73.0062534,-67.58436055,-68.49642346,-69.49394128,-69.89627702,-75.23784174,-65.87728027,-70.75465891
9.5,0,-78.11953537,-69.72459314,-75.68962405,-77.75797041,-84.08308684,-75.65435956,-82.96325143,-76.24431186,-79.51125008,-68.4268603,-66.41594188,-67.78214949
9.5,0.5,-78.11953537,-69.78430909,-75.68962405,-77.75797041,-84.08308684,-75.65435956,-82.96325143,-76.24431186,-79.51125008,-68.4268603,-66.41594188,-67.78214949
20,16,-78.30143131,-80.81671673,-77.87529871,-77.46878614,-78.02084022,-82.56941404,-74.47749246,-73.09252486,-75.41964587,-81.54476805,-77.37998108,-79.47705034
20,16.5,-78.06854674,-80.1481381,-77.01076641,-73.55722607,-74.44392076,-79.06511632,-72.85192963,-73.15615239,-75.39231657,-78.35330038,-73.65509316,-81.41972203
12,12,-73.58037315,-74.34865487,-76.37614929,-72.71941938,-75.69073498,-76.52819265,-70.39108577,-71.18458882,-71.57558308,-76.17456539,-63.29939874,-76.37201829
12,12.5,-70.84438523,-81.0467919,-73.9269048,-73.91031887,-73.35019032,-69.22676257,-64.38029386,-65.52455175,-69.60098445,-76.25650017,-64.65761304,-76.30987053
4,8,-64.18352313,-66.21659285,-64.50462098,-62.84966382,-71.76173583,-71.90257347,-81.28929732,-72.1505346,-74.95709052,-79.34136428,-76.22124298,-75.16452085
4,8.5,-65.52578525,-65.68523912,-66.89271031,-62.83854355,-73.53302995,-73.26211179,-80.7285495,-73.98889052,-77.49700735,-81.11546941,-70.04056602,-73.65133681
20.5,15,-76.10378275,-80.25867647,-81.40046241,-78.0697222,-80.75361701,-86.37161808,-73.98858043,-71.98685534,-76.17584417,-86.50616328,-80.93772706,-79.91410804
20.5,15.5,-76.21110397,-80.03994681,-80.61463518,-76.12964054,-78.69246436,-84.17315208,-73.35675453,-72.33444159,-75.88365943,-84.37372516,-78.94475358,-80.91898595
10.5,1,-78.52376586,-72.43377214,-74.98496235,-79.9373271,-85.06375118,-75.32099823,-80.51576851,-78.53144284,-79.86672393,-65.79532377,-64.68722585,-66.06799208
10.5,1.5,-77.12676954,-73.33125442,-74.16981599,-79.85428436,-83.99203826,-74.94755922,-79.29299176,-77.21863799,-80.40551778,-65.13619679,-64.62840311,-65.93937205
1,2,-69.90063947,-73.34626012,-68.56557223,-75.97464264,-73.76954002,-78.76262138,-91.21609383,-78.04170853,-80.02214903,-80.41684283,-71.41708084,-81.61011752
1,2.5,-69.90063947,-73.04603311,-68.56557223,-75.97464264,-73.7691273,-78.76262138,-91.21609383,-78.04170853,-80.02214903,-80.41684283,-71.41708084,-81.08746113
16.5,17.5,-77.5853969,-85.1472147,-72.48914048,-72.29972648,-76.76257639,-82.25772339,-85.76044741,-69.54204814,-77.18182361,-85.30645443,-81.30187879,-82.95395126
16.5,17,-80.44186075,-83.26768626,-73.69216281,-74.90630963,-75.40465619,-79.85164565,-77.49815171,-71.19659581,-73.54726776,-80.70906661,-75.90018319,-80.53964567
7,18,-73.61147018,-85.53328381,-75.30082839,-75.02443386,-65.63004377,-59.85877101,-78.37569434,-79.60428301,-80.1723431,-77.2039627,-72.83915153,-78.67748566
13.5,11,-72.58768454,-75.26199526,-76.918296,-76.29207619,-76.33461263,-80.18653923,-70.75261316,-74.61774281,-69.40064475,-71.1224246,-62.1608562,-77.9254712
13.5,11.5,-72.09746671,-73.59852308,-77.53598128,-76.09000926,-76.80966052,-80.97273705,-69.48113259,-74.89698488,-69.2442079,-71.45386683,-62.49162503,-79.27589989
5.5,7,-61.76614844,-68.83711891,-67.73989034,-62.27055241,-74.93134821,-74.22870975,-87.0124111,-76.42151485,-76.15243215,-73.76275286,-73.69009731,-76.05089425
5.5,7.5,-62.08575113,-68.1752893,-68.0242351,-62.26132547,-73.88919989,-73.22400653,-85.40231555,-74.49920354,-76.19676167,-75.46999989,-73.21690274,-75.34656844
17.5,18,-83.40969847,-83.08394583,-69.65767425,-79.50139443,-72.38699046,-76.39672905,-75.9655237,-75.88256072,-74.77500289,-72.12140082,-72.99226887,-76.59018735
0,15,-77.07267967,-73.36917463,-74.38926547,-74.30144092,-64.31963371,-70.05178115,-82.31696813,-77.87119764,-80.55749893,-80.33728972,-79.58664847,-76.51553832
0,15.5,-77.63201839,-73.78365123,-75.32356824,-74.3456675,-64.9730845,-71.693173,-81.31696813,-78.80617793,-80.58359429,-82.32425717,-78.58967317,-75.16391959
6.5,8,-64.85690417,-68.92112269,-69.39104344,-66.62783932,-75.16005145,-70.76651355,-88.79867512,-74.25282223,-74.29121146,-76.56567131,-72.74700263,-74.75206716
